#Organism Name,Organism Groups,Strain,BioSample,BioProject,Assembly,Level,Size(Mb),GC%,Replicons,WGS,Scaffolds,CDS,Release Date,GenBank FTP,RefSeq FTP
"Denticeps clupeoides","Eukaryota;Animals;Fishes","","SAMEA104129917","PRJEB31546","GCA_900700345.2","Scaffold",457.705,43.5,,"CAADHT01",1972,0,"2019-03-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/700/345/GCA_900700345.2_fDenClu1.1_alternate_haplotype",
"Erpetoichthys calabaricus","Eukaryota;Animals;Fishes","","SAMEA104026374","PRJEB31582","GCA_900700845.2","Scaffold",2607.66,39.4,,"CAADHW01",38593,0,"2019-03-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/700/845/GCA_900700845.2_fErpCal1.1_alternate_haplotype",
"Megalops cyprinoides","Eukaryota;Animals;Fishes","fMegCyp1","SAMN12623619","PRJNA561968","GCA_013368575.1","Scaffold",920.469,43,,"JABWDN01",4333,0,"2020-06-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/368/575/GCA_013368575.1_fMegCyp1.alt",
"Latimeria chalumnae","Eukaryota;Animals;Fishes","TCC041-004","SAMD00041835","PRJDB500","GCA_000325985.2","Scaffold",2736.33,42.1,,"BAHO01",37861,0,"2012-09-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/325/985/GCA_000325985.2_LatCha_J1.0",
"Anguilla anguilla","Eukaryota;Animals;Fishes","","SAMN02777865","PRJNA73577","GCA_000695075.1","Scaffold",1018.7,42.9,,"AZBK01",501148,0,"2014-05-20T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/695/075/GCA_000695075.1_Anguilla_anguilla_v1_09_nov_10",
"Anguilla japonica","Eukaryota;Animals;Fishes","13eel01","SAMD00080929","PRJDB5760","GCA_002723815.1","Scaffold",1151.07,38.8,,"BDQN01",195366,0,"2017-10-20T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/723/815/GCA_002723815.1_Ajaponica_ver_D2",
"Acipenser ruthenus","Eukaryota;Animals;Fishes","","SAMEA5572864","PRJEB35912","GCA_902713425.1","Scaffold",1638.74,39.6,,"CACTIG01",245,0,"2020-01-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/713/425/GCA_902713425.1_fAciRut3.1_maternal_haplotype",
"Esox lucius","Eukaryota;Animals;Fishes","","SAMN10736172","PRJNA514887","GCA_007844535.1","Contig",964.672,42.1,,"SDAW01",5096,0,"2019-08-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/844/535/GCA_007844535.1_INRA_Eluc_1.0",
"Acipenser ruthenus","Eukaryota;Animals;Fishes","WHYD16114868_AA","SAMN10088814","PRJNA491785","GCA_004119895.1","Scaffold",1732.55,34.4,,"SCEB01",215913,0,"2019-01-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/119/895/GCA_004119895.1_ASM411989v1",
"Anguilla japonica","Eukaryota;Animals;Fishes","","SAMN03004389","PRJNA158309","GCA_000470695.1","Scaffold",1151.14,43.6,"mitochondrion MT:CM002536.1","AVPY01",323740,0,"2013-09-12T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/470/695/GCA_000470695.1_japanese_eel_genome_v1_25_oct_2011_japonica_c401b400k25m200_sspacepremiumk3a02n24_extra.final.scaffolds",
"Anguilla japonica","Eukaryota;Animals;Fishes","","SAMD00106409","PRJDB6542","GCA_002933695.1","Contig",35.6366,0,,"BEYV01",82081,0,"2018-02-03T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/933/695/GCA_002933695.1_Anguilla_japonica_LG1_1.0",
"Esox lucius","Eukaryota;Animals;Fishes","fEsoLuc1","SAMN12623624","PRJNA561978","GCA_011004835.1","Scaffold",622.571,42.3,,"JAAIYS01",3813,0,"2020-02-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/004/835/GCA_011004835.1_fEsoLuc1.alt",
"Gasterosteus aculeatus","Eukaryota;Animals;Fishes","NID","SAMN11077409","PRJNA525775","GCA_006229165.1","Scaffold",467.452,43.5,,"VDFJ01",10242,0,"2019-06-11T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/229/165/GCA_006229165.1_NID",
"Tetraodon nigroviridis","Eukaryota;Animals;Fishes","","SAMEA3138311","PRJNA12350","GCA_000180735.1","Scaffold",342.403,46.6,,"CAAE01",25773,27918,"2004-05-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/180/735/GCA_000180735.1_ASM18073v1",
"Mchenga conophoros","Eukaryota;Animals;Fishes","Otter Point","SAMN02743801","PRJNA29477","GCA_000150855.1","Scaffold",73.4256,41.8,,"ABPJ01",61923,0,"2008-06-20T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/150/855/GCA_000150855.1_ASM15085v1",
"Labeotropheus fuelleborni","Eukaryota;Animals;Fishes","Domwe Island","SAMN02743802","PRJNA29479","GCA_000150875.1","Scaffold",70.8584,42.1,,"ABPK01",58245,0,"2008-06-20T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/150/875/GCA_000150875.1_ASM15087v1",
"Melanochromis auratus","Eukaryota;Animals;Fishes","Domwe Island","SAMN02743803","PRJNA29481","GCA_000150895.1","Scaffold",68.2386,41.5,,"ABPL01",63297,0,"2008-06-20T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/150/895/GCA_000150895.1_ASM15089v1",
"Rhamphochromis esox","Eukaryota;Animals;Fishes","Otter Point","SAMN02743805","PRJNA29485","GCA_000150935.1","Scaffold",71.2951,42.3,,"ABPN01",55751,0,"2008-06-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/150/935/GCA_000150935.1_ASM15093v1",
"Nothobranchius kuhntae","Eukaryota;Animals;Fishes","MZCS528","SAMN11370845","PRJNA531796","GCA_006942095.1","Scaffold",1122.66,41.1,,"SSNQ01",34756,0,"2019-07-12T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/942/095/GCA_006942095.1_MPIBA_Nkuh_1.0",
"Tachysurus fulvidraco","Eukaryota;Animals;Fishes","Tf-2017","SAMN10147840","PRJNA506049","GCA_003724035.1","Scaffold",713.811,39.6001,"mitochondrion MT:NC_015888.1/","REGT01",663,47176,"2018-11-13T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/724/035/GCA_003724035.1_ASM372403v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/724/035/GCF_003724035.1_ASM372403v1"
"Dicentrarchus labrax","Eukaryota;Animals;Fishes","","SAMEA3271076","PRJEB5099","GCA_000689215.1","Scaffold",675.917,40.4,,"CBXY01",25,0,"2014-04-07T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/689/215/GCA_000689215.1_seabass_V1.0",
"Haplochromis burtoni","Eukaryota;Animals;Fishes","A. burtoni ID#24_Hofmann","SAMN00139641","PRJNA60363","GCA_000239415.1","Scaffold",831.412,41.9,,"AFNZ01",8001,44653,"2011-12-20T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/239/415/GCA_000239415.1_AstBur1.0","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/239/415/GCF_000239415.1_AstBur1.0"
"Pundamilia nyererei","Eukaryota;Animals;Fishes","P.nyererei 1_Seehausen","SAMN00149614","PRJNA60367","GCA_000239375.1","Scaffold",830.133,41.9,,"AFNX01",7236,38583,"2011-12-20T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/239/375/GCA_000239375.1_PunNye1.0","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/239/375/GCF_000239375.1_PunNye1.0"
"Neolamprologus brichardi","Eukaryota;Animals;Fishes","N.brichardi 1_Salsburger","SAMN00139653","PRJNA60365","GCA_000239395.1","Scaffold",847.91,42.0001,"mitochondrion MT:NC_009062.1/","AFNY01",9099,36390,"2011-12-20T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/239/395/GCA_000239395.1_NeoBri1.0","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/239/395/GCF_000239395.1_NeoBri1.0"
"Lampris guttatus","Eukaryota;Animals;Fishes","","SAMEA4028803","PRJEB12469","GCA_900302545.1","Scaffold",849.278,44.3,,"OMLH01",208230,0,"2018-03-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/302/545/GCA_900302545.1_ASM90030254v1",
"Percopsis transmontana","Eukaryota;Animals;Fishes","","SAMEA4028770","PRJEB12469","GCA_900302285.1","Scaffold",458.089,0,,"OMKH01",53197,0,"2018-03-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/302/285/GCA_900302285.1_ASM90030228v1",
"Rondeletia loricata","Eukaryota;Animals;Fishes","","SAMEA4028809","PRJEB12469","GCA_900302605.1","Scaffold",568.598,0,,"OMLI01",103827,0,"2018-03-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/302/605/GCA_900302605.1_ASM90030260v1",
"Beryx splendens","Eukaryota;Animals;Fishes","","SAMEA4028808","PRJEB12469","GCA_900312565.1","Scaffold",533.268,43.3,,"OMOV01",117400,0,"2018-03-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/312/565/GCA_900312565.1_ASM90031256v1",
"Zeus faber","Eukaryota;Animals;Fishes","","SAMEA4028772","PRJEB12469","GCA_900323335.1","Scaffold",610.433,0,,"OOFI01",135758,0,"2018-03-25T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/323/335/GCA_900323335.1_ASM90032333v1",
"Pagrus major","Eukaryota;Animals;Fishes","","SAMD00076252","PRJDB5593","GCA_002897255.1","Scaffold",875.465,38,,"BDUH01",886260,0,"2017-12-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/897/255/GCA_002897255.1_Pmaj_1.0",
"Polymixia japonica","Eukaryota;Animals;Fishes","","SAMEA4028769","PRJEB12469","GCA_900302305.1","Scaffold",554.896,42.6,,"OMKK01",92198,0,"2018-03-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/302/305/GCA_900302305.1_ASM90030230v1",
"Lota lota","Eukaryota;Animals;Fishes","","SAMEA4028790","PRJEB12469","GCA_900302385.1","Scaffold",397.499,0,,"OMKU01",106616,0,"2018-03-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/302/385/GCA_900302385.1_ASM90030238v1",
"Gambusia affinis","Eukaryota;Animals;Fishes","NE01/NJP1002.9","SAMN07157452","PRJNA386810","GCA_003097735.1","Scaffold",598.663,38.2,,"NHOQ01",2943,19445,"2018-05-08T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/097/735/GCA_003097735.1_ASM309773v1",
"Anoplogaster cornuta","Eukaryota;Animals;Fishes","","SAMEA5226237","PRJEB30779","GCA_900683385.1","Scaffold",404.845,42.4,,"CABFOP01",108625,0,"2019-06-13T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/683/385/GCA_900683385.1_Anoplogaster_cornuta_assembly",
"Monocentris japonicus","Eukaryota;Animals;Fishes","","SAMEA4028804","PRJEB12469","GCA_900323365.1","Scaffold",556.024,0,,"OOFE01",52108,0,"2018-03-25T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/323/365/GCA_900323365.1_ASM90032336v1",
"Mola mola","Eukaryota;Animals;Fishes","MOLMO","SAMN04335856","PRJNA305960","GCA_001698575.1","Scaffold",639.452,41.2,,"MBDK01",5552,0,"2016-08-03T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/698/575/GCA_001698575.1_ASM169857v1",
"Melanogrammus aeglefinus","Eukaryota;Animals;Fishes","","SAMEA104602249","PRJEB25074","GCA_900291075.1","Scaffold",652.791,44.9,,"OLKM01",8420,0,"2018-03-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/291/075/GCA_900291075.1_MAEA_1",
"Merlangius merlangus","Eukaryota;Animals;Fishes","","SAMEA4028797","PRJEB12469","GCA_900323355.1","Scaffold",423.942,44.4,,"OOFH01",122642,0,"2018-03-25T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/323/355/GCA_900323355.1_ASM90032335v1",
"Diretmus argenteus","Eukaryota;Animals;Fishes","","SAMEA5226238","PRJEB30779","GCA_900660295.1","Scaffold",302.363,42.6,,"CABFOR01",107968,0,"2019-06-13T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/660/295/GCA_900660295.1_Diretmus_argenteus_assembly",
"Trachyrincus murrayi","Eukaryota;Animals;Fishes","","SAMEA4028782","PRJEB12469","GCA_900323305.1","Scaffold",452.417,0,,"OOFB01",40927,0,"2018-03-25T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/323/305/GCA_900323305.1_ASM90032330v1",
"Tropheus duboisi","Eukaryota;Animals;Fishes","KHA5","SAMN12124008","PRJNA550295","GCA_015109155.1","Scaffold",694.542,40.3,,"VUUL01",59451,0,"2020-10-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/109/155/GCA_015109155.1_KHA5.scf",
"Amphiprion ocellaris","Eukaryota;Animals;Fishes","DU_AmpOce","SAMN07982614","PRJNA421964","GCA_002776465.1","Scaffold",880.721,39.5001,"mitochondrion MT:NC_009065.1/","NXFZ01",6405,48463,"2017-11-16T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/776/465/GCA_002776465.1_AmpOce1.0","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/776/465/GCF_002776465.1_AmpOce1.0"
"Reinhardtius hippoglossoides","Eukaryota;Animals;Fishes","HD-2018-mb","SAMN11811143","PRJNA499109","GCA_006182925.2","Scaffold",677.541,42.7,,"VCHM02",4453,0,"2019-06-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/182/925/GCA_006182925.2_MU_Rhippo_v1",
"Sardina pilchardus","Eukaryota;Animals;Fishes","","SAMEA4809151","PRJEB27990","GCA_900499035.1","Scaffold",949.617,0,,"UIGZ01",117259,0,"2018-09-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/499/035/GCA_900499035.1_SP_G",
"Stylephorus chordatus","Eukaryota;Animals;Fishes","","SAMEA4028774","PRJEB12469","GCA_900312615.1","Scaffold",488.489,0,,"OMPB01",128468,0,"2018-03-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/312/615/GCA_900312615.1_ASM90031261v1",
"Boreogadus saida","Eukaryota;Animals;Fishes","","SAMEA4028799","PRJEB12469","GCA_900302515.1","Scaffold",412.07,0,,"OMLE01",137701,0,"2018-03-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/302/515/GCA_900302515.1_ASM90030251v1",
"Arctogadus glacialis","Eukaryota;Animals;Fishes","","SAMEA4028798","PRJEB12469","GCA_900303235.1","Scaffold",428.792,44.5,,"OMOA01",139389,0,"2018-03-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/303/235/GCA_900303235.1_ASM90030323v1",
"Hypophthalmichthys nobilis","Eukaryota;Animals;Fishes","Mississippi River","SAMN04317176","PRJNA305141","GCA_004193235.1","Scaffold",1012.06,34.7,,"LOHW01",121326,0,"2019-02-12T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/193/235/GCA_004193235.1_HypNob1.0",
"Hippocampus kuda","Eukaryota;Animals;Fishes","","SAMEA5563355","PRJEB32126","GCA_901007745.1","Scaffold",444.948,44.1,,"CAAKHF01",27749,0,"2020-04-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/901/007/745/GCA_901007745.1_Hippocampus_kuda_assembly",
"Macroramphosus scolopax","Eukaryota;Animals;Fishes","","SAMEA5563356","PRJEB32126","GCA_901007825.1","Scaffold",417.66,44.2,,"CAAKHC01",20568,0,"2020-04-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/901/007/825/GCA_901007825.1_Macroramphorus_scolopax_assembly",
"Aeoliscus strigatus","Eukaryota;Animals;Fishes","","SAMEA5563349","PRJEB32126","GCA_901007665.1","Scaffold",381.316,44.3,,"CAAKHB01",8858,0,"2020-04-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/901/007/665/GCA_901007665.1_Aeoliscus_strigatus_assembly",
"Chionodraco myersi","Eukaryota;Animals;Fishes","Ch_01_muscle","SAMN10434302","PRJNA505759","GCA_009756435.1","Scaffold",1120.1,41.8,,"RQJG01",63593,0,"2019-12-16T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/756/435/GCA_009756435.1_Cmyersi_v0.1",
"Oplegnathus fasciatus","Eukaryota;Animals;Fishes","NIFS","SAMN07331350","PRJNA393383","GCA_003416845.1","Scaffold",766.301,38.7,,"NTHP01",4149,0,"2018-08-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/416/845/GCA_003416845.1_ASM341684v1",
"Tylochromis polylepis","Eukaryota;Animals;Fishes","JAG2","SAMN12123820","PRJNA550295","GCA_015107715.1","Scaffold",744.282,40.3,,"VVHJ01",65801,0,"2020-10-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/107/715/GCA_015107715.1_JAG2.scf",
"Paratilapia polleni","Eukaryota;Animals;Fishes","JWD5","SAMN12123892","PRJNA550295","GCA_015106735.1","Scaffold",814.015,39.6,,"VUQI01",64452,0,"2020-10-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/106/735/GCA_015106735.1_JWD5.scf",
"Sinocyclocheilus grahami","Eukaryota;Animals;Fishes","Dianchi","SAMN03320097","PRJNA316320","GCA_001515645.1","Scaffold",1750.29,38.7,"mitochondrion MT:NC_013189.1/","LCYQ01",31277,67410,"2015-12-16T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/515/645/GCA_001515645.1_SAMN03320097.WGS_v1.1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/515/645/GCF_001515645.1_SAMN03320097.WGS_v1.1"
"Oryzias sinensis","Eukaryota;Animals;Fishes","","SAMN12084253","PRJNA549378","GCA_008586565.1","Scaffold",813.987,36.5,,"VHIC01",68189,0,"2019-09-19T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/586/565/GCA_008586565.1_ASM858656v1",
"Culter alburnus","Eukaryota;Animals;Fishes","TC-2014","SAMN10457884","PRJNA269572","GCA_009869775.1","Scaffold",1017.71,36.4,,"RXFN01",5625,0,"2020-01-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/869/775/GCA_009869775.1_ASM986977v1",
"Larimichthys polyactis","Eukaryota;Animals;Fishes","SYC201911","SAMN13220413","PRJNA587872","GCA_010119295.1","Scaffold",694.447,37.2,,"WMHY01",107847,0,"2020-02-03T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/119/295/GCA_010119295.1_ASM1011929v1",
"Thunnus albacares","Eukaryota;Animals;Fishes","","SAMEA4028815","PRJEB12469","GCA_900302625.1","Scaffold",728.212,0,,"OMLG01",38995,0,"2018-03-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/302/625/GCA_900302625.1_ASM90030262v1",
"Silurus glanis","Eukaryota;Animals;Fishes","Hod-8","SAMN14055911","PRJNA605930","GCA_014706435.1","Scaffold",793.359,44.9,"mitochondrion MT:CM025915.1","JAAIIK01",25703,0,"2020-09-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/706/435/GCA_014706435.1_S_gla_Hod_UTU_1.0",
"Micropterus floridanus","Eukaryota;Animals;Fishes","GALMBF000","SAMN07502010","PRJNA398142","GCA_002592385.1","Contig",1001.52,40.7,,"NRCI01",249768,0,"2017-10-19T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/592/385/GCA_002592385.1_ASM259238v1",
"Pollachius virens","Eukaryota;Animals;Fishes","","SAMEA4028795","PRJEB12469","GCA_900312635.1","Scaffold",394.928,0,,"OMPA01",116705,0,"2018-03-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/312/635/GCA_900312635.1_ASM90031263v1",
"Merluccius merluccius","Eukaryota;Animals;Fishes","","SAMEA4028777","PRJEB12469","GCA_900312545.1","Scaffold",401.035,0,,"OMOS01",102914,0,"2018-03-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/312/545/GCA_900312545.1_ASM90031254v1",
"Mallotus villosus","Eukaryota;Animals;Fishes","","SAMEA6813208","PRJEB38139","GCA_903064625.1","Scaffold",490.878,46.5,,"CAEFZP01",5904,0,"2020-05-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/064/625/GCA_903064625.1_Mallotus_villosus_assembly",
