#Organism Name,Organism Groups,Strain,BioSample,BioProject,Assembly,Level,Size(Mb),GC%,Replicons,WGS,Scaffolds,CDS,Release Date,GenBank FTP,RefSeq FTP
"Falco peregrinus","Eukaryota;Animals;Birds","","SAMN02981425","PRJNA198010","GCA_000337955.1","Scaffold",1171.97,41.8,"mitochondrion MT:NC_000878.1/","AKMT01",7021,31140,"2013-02-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/337/955/GCA_000337955.1_F_peregrinus_v1.0","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/337/955/GCF_000337955.1_F_peregrinus_v1.0"
"Rhea americana","Eukaryota;Animals;Birds","MKP2758","SAMN08476460","PRJNA433110","GCA_003343005.1","Scaffold",1160.84,40.2,,"PTEV01",2162,0,"2018-07-26T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/343/005/GCA_003343005.1_rheAme1",
"Eudyptula minor","Eukaryota;Animals;Birds","Gonzo","SAMN12384879","PRJNA556735","GCA_010080355.1","Scaffold",1462.62,40.1,,"VULC01",22396,15672,"2020-01-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/080/355/GCA_010080355.1_BGI_Emin.V1",
"Anseranas semipalmata","Eukaryota;Animals;Birds","B10K-DU-001-57","SAMN12253809","PRJNA545868","GCA_013399115.1","Scaffold",1131.43,41.2,,"VXAA01",11789,14223,"2020-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/399/115/GCA_013399115.1_ASM1339911v1",
"Branta canadensis","Eukaryota;Animals;Birds","SJ_97","SAMN11031539","PRJNA524684","GCA_006130075.1","Scaffold",1153.39,42.2,,"SNRU01",14961,0,"2019-06-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/130/075/GCA_006130075.1_GSC_cangoose_1.0",
"Gavia stellata","Eukaryota;Animals;Birds","BGI_N328","SAMN02324832","PRJNA261843","GCA_000690875.1","Scaffold",1129.69,41.1001,"mitochondrion MT:NC_007007.1/","JJRM01",61831,15587,"2014-05-03T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/690/875/GCA_000690875.1_ASM69087v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/690/875/GCF_000690875.1_ASM69087v1"
"Alectura lathami","Eukaryota;Animals;Birds","B10K-DU-001-39","SAMN12253796","PRJNA545868","GCA_013399715.1","Scaffold",1043.22,41.5,,"VXAV01",37168,13399,"2020-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/399/715/GCA_013399715.1_ASM1339971v1",
"Nisaetus nipalensis","Eukaryota;Animals;Birds","","SAMD00156789","PRJDB7805","GCA_012487455.1","Scaffold",1200.03,41.8,,"BJES01",38768,0,"2020-04-03T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/487/455/GCA_012487455.1_Nnipalensis_1.0",
"Cathartes aura","Eukaryota;Animals;Birds","BGI_N323","SAMN02319050","PRJNA212890","GCA_000699945.1","Scaffold",1152.57,41.1,,"JMFT01",104141,11361,"2014-05-08T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/699/945/GCA_000699945.1_ASM69994v1",
"Menura novaehollandiae","Eukaryota;Animals;Birds","B10K-CU-030-46","SAMN12253747","PRJNA545868","GCA_013396355.1","Scaffold",1060.48,41.5,,"VWPS01",4051,14444,"2020-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/396/355/GCA_013396355.1_ASM1339635v1",
"Eudyptes chrysocome","Eukaryota;Animals;Birds","RH 110-1","SAMN12384872","PRJNA556735","GCA_010085355.1","Scaffold",1231.06,40.9,,"VULL01",3371,12871,"2020-01-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/085/355/GCA_010085355.1_BGI_Echrysoc.V1",
"Nipponia nippon","Eukaryota;Animals;Birds","BGI_Y956","SAMN02596464","PRJNA253829","GCA_000708225.1","Scaffold",1223.86,42.0001,"mitochondrion MT:NC_008132.1/","JMFH01",59555,17089,"2014-05-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/708/225/GCA_000708225.1_ASM70822v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/708/225/GCF_000708225.1_ASM70822v1"
"Podiceps cristatus","Eukaryota;Animals;Birds","BGI_N338","SAMN02339891","PRJNA212905","GCA_000699545.1","Scaffold",1134.92,41.5,,"JMFS01",82923,11707,"2014-05-07T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/699/545/GCA_000699545.1_ASM69954v1",
"Pandion haliaetus","Eukaryota;Animals;Birds","B10K-DU-012-58","SAMN12253917","PRJNA545868","GCA_013401275.1","Scaffold",1147.62,41.1,,"VYZV01",85775,12604,"2020-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/401/275/GCA_013401275.1_ASM1340127v1",
"Rhynochetos jubatus","Eukaryota;Animals;Birds","B10K-DU-029-58","SAMN12253954","PRJNA545868","GCA_013398095.1","Scaffold",1116.41,42.6,,"VZRY01",13191,13704,"2020-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/398/095/GCA_013398095.1_ASM1339809v1",
"Falco tinnunculus","Eukaryota;Animals;Birds","ck-nibr-243","SAMN08398480","PRJNA431699","GCA_010332995.1","Scaffold",1179.9,42,,"PYXA01",69109,0,"2020-02-04T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/332/995/GCA_010332995.1_FalTin1.0",
"Agapornis roseicollis","Eukaryota;Animals;Birds","lovebird_dirk_2015_01","SAMN06099614","PRJNA355979","GCA_002631895.1","Scaffold",1121.79,41,,"NDXB01",52900,0,"2017-10-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/631/895/GCA_002631895.1_ASM263189v1",
"Geococcyx californianus","Eukaryota;Animals;Birds","B10K-CU-031-07","SAMN12253751","PRJNA545868","GCA_013389885.1","Scaffold",1134.04,41.6,,"VWPV01",213604,0,"2020-07-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/389/885/GCA_013389885.1_ASM1338988v1",
"Bambusicola thoracicus","Eukaryota;Animals;Birds","RTK389","SAMN07428836","PRJNA396570","GCA_002909625.1","Scaffold",1032.3,0,,"PPHD01",163748,0,"2018-01-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/909/625/GCA_002909625.1_Bthov1.0",
"Accipiter gentilis","Eukaryota;Animals;Birds","","SAMD00156788","PRJDB7804","GCA_012487025.1","Scaffold",1179.25,41.9,,"BJER01",25797,0,"2020-04-03T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/487/025/GCA_012487025.1_Agentilis_1.0",
"Gallirallus okinawae","Eukaryota;Animals;Birds","","SAMD00050839","PRJDB4707","GCA_002003005.1","Contig",1114.53,42.9,,"BDFH01",768680,0,"2016-07-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/003/005/GCA_002003005.1_Gallirallus_okinawae_ver1.0",
"Cygnus atratus","Eukaryota;Animals;Birds","AKBS03","SAMN15332785","PRJNA646059","GCA_013377495.1","Contig",1122.28,41.9001,"mitochondrion MT:NC_012843.1/","JABXOC01",396,35979,"2020-06-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/377/495/GCA_013377495.1_Cygnus_atratus_primary_v1.0","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/377/495/GCF_013377495.1_Cygnus_atratus_primary_v1.0"
"Apteryx owenii","Eukaryota;Animals;Birds","O20599","SAMN08476453","PRJNA433110","GCA_003342965.1","Scaffold",1231.28,40.9,,"PTFC01",5096,0,"2018-07-26T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/342/965/GCA_003342965.1_aptOwe1",
"Nymphicus hollandicus","Eukaryota;Animals;Birds","MissyBob_DYQSUJFBEA","SAMN09580626","PRJNA479577","GCA_009823435.1","Scaffold",1205.08,41.8,,"WTXV01",279754,0,"2019-12-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/823/435/GCA_009823435.1_ASM982343v1",
"Phasianus colchicus","Eukaryota;Animals;Birds","SZU-A5-319","SAMN08888240","PRJNA589599","GCA_004143745.1","Scaffold",1017.52,41.3,"mitochondrion MT:NC_015526.1/","QCWP01",39678,29007,"2019-02-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/143/745/GCA_004143745.1_ASM414374v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/143/745/GCF_004143745.1_ASM414374v1"
"Chrysolophus pictus","Eukaryota;Animals;Birds","","SAMN02980944","PRJNA257945","GCA_003413605.1","Scaffold",1023.99,41,,"JRFT01",14294,0,"2018-08-20T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/413/605/GCA_003413605.1_Chrysolophus_pictus_GenomeV1.0",
"Leiothrix lutea","Eukaryota;Animals;Birds","B10K-DU-002-43","SAMN12253856","PRJNA545868","GCA_013400445.1","Scaffold",1058.76,39.8,,"VXBY01",17003,13282,"2020-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/400/445/GCA_013400445.1_ASM1340044v1",
"Serinus canaria","Eukaryota;Animals;Birds","sc_yellow_7_cibi","SAMN12017177","PRJNA558035","GCA_007115625.1","Scaffold",1071.66,42.3,"mitochondrion MT:NC_037521.1/CM017350.1","VKJK01",3536,30353,"2019-07-18T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/115/625/GCA_007115625.1_cibio_Scana_2019","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/115/625/GCF_007115625.1_cibio_Scana_2019"
"Anhinga rufa","Eukaryota;Animals;Birds","B10K-DU-029-28","SAMN12253935","PRJNA545868","GCA_013400875.1","Scaffold",1014.09,39.3,,"VZTV01",249520,0,"2020-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/400/875/GCA_013400875.1_ASM1340087v1",
"Paradoxornis webbianus","Eukaryota;Animals;Birds","B10K-DU-002-08","SAMN12253833","PRJNA545868","GCA_013397395.1","Scaffold",1050.3,41.7,,"VXBN01",31009,14265,"2020-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/397/395/GCA_013397395.1_ASM1339739v1",
"Colinus virginianus","Eukaryota;Animals;Birds","B-91918","SAMN09044008","PRJNA454855","GCA_008692595.1","Scaffold",866.267,40.6001,"mitochondrion MT:CM018327.1","VONY01",1512,0,"2019-09-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/692/595/GCA_008692595.1_Cv_LA_1.0",
"Aptenodytes patagonicus","Eukaryota;Animals;Birds","KP FORT 001","SAMN12384866","PRJNA556735","GCA_010087175.1","Scaffold",1252.29,41,,"VULM01",15968,13942,"2020-01-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/087/175/GCA_010087175.1_BGI_Apat.V1",
"Geospiza fortis","Eukaryota;Animals;Birds","","SAMN00839579","PRJNA217051","GCA_000277835.1","Scaffold",1065.29,41.7,,"AKZB01",27239,20619,"2012-07-11T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/277/835/GCA_000277835.1_GeoFor_1.0","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/277/835/GCF_000277835.1_GeoFor_1.0"
"Junco hyemalis","Eukaryota;Animals;Birds","","SAMN10120167","PRJNA493001","GCA_003829775.1","Scaffold",958.315,40.7,,"QZWM01",4457,0,"2018-11-26T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/829/775/GCA_003829775.1_ASM382977v1",
"Falco cherrug","Eukaryota;Animals;Birds","","SAMN02981426","PRJNA217049","GCA_000337975.1","Scaffold",1174.81,41.8,,"AKMU01",5863,30267,"2013-02-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/337/975/GCA_000337975.1_F_cherrug_v1.0","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/337/975/GCF_000337975.1_F_cherrug_v1.0"
"Phylloscopus trochilus acredula","Eukaryota;Animals;Birds","01L/19","SAMN04881205","PRJNA319295","GCA_002305835.1","Scaffold",1066.52,41.2,,"LXGM01",5995,0,"2016-06-08T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/305/835/GCA_002305835.1_ASM230583v1",
"Pseudopodoces humilis","Eukaryota;Animals;Birds","","SAMN02981490","PRJNA217046","GCA_000331425.1","Scaffold",1043,41.8001,"mitochondrion MT:NC_014341.1/","ANZD01",5406,27572,"2013-01-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/331/425/GCA_000331425.1_PseHum1.0","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/331/425/GCF_000331425.1_PseHum1.0"
"Amazona vittata","Eukaryota;Animals;Birds","LU 182127","SAMN02981494","PRJNA171587","GCA_000332375.2","Scaffold",1446.65,31.1,,"AOCU02",62712,0,"2013-01-18T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/332/375/GCA_000332375.2_ASM33237v2",
"Agelaius phoeniceus","Eukaryota;Animals;Birds","OUT-0050","SAMN12254002","PRJNA545868","GCA_013398535.1","Scaffold",1086.31,41.1,,"VZSP01",42265,14146,"2020-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/398/535/GCA_013398535.1_ASM1339853v1",
"Eopsaltria australis","Eukaryota;Animals;Birds","EYR054","SAMN09425179","PRJNA476023","GCA_003426825.1","Scaffold",1228.34,43,,"QKXG01",20702,0,"2018-08-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/426/825/GCA_003426825.1_eyr_v1",
"Alauda arvensis","Eukaryota;Animals;Birds","","SAMEA6585484","PRJEB36048","GCA_902810485.1","Scaffold",1028.66,40.9,,"CADDXX01",5714,0,"2020-03-12T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/810/485/GCA_902810485.1_skylark_genome",
"Grus nigricollis","Eukaryota;Animals;Birds","BSYUE-LAB-201903","SAMN11096029","PRJNA523951","GCA_004360235.1","Scaffold",1230.91,42.7,,"SMUU01",1812,0,"2019-03-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/360/235/GCA_004360235.1_ASM436023v1",
"Grus monacha","Eukaryota;Animals;Birds","","SAMD00156792","PRJDB7809","GCA_012487855.1","Scaffold",1182.19,42,,"BJET01",45731,0,"2020-04-03T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/487/855/GCA_012487855.1_Gmonacha_1.0",
"Grus japonensis","Eukaryota;Animals;Birds","451A","SAMD00050840","PRJDB4708","GCA_002002985.1","Scaffold",1265.63,42.2,,"BDFG01",357545,0,"2016-07-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/002/985/GCA_002002985.1_Grus_japonensis_ver1.0",
"Tachycineta bicolor","Eukaryota;Animals;Birds","2401-50270","SAMN12236919","PRJNA553513","GCA_007636935.1","Scaffold",1135.35,39.6,,"VKGD01",92151,0,"2019-07-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/636/935/GCA_007636935.1_CLO_TRES_1",
"Grus americana","Eukaryota;Animals;Birds","B10K-DU-012-65","SAMN12253918","PRJNA545868","GCA_013390085.1","Scaffold",1155.48,41.5,,"WEIX01",33501,13788,"2020-07-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/390/085/GCA_013390085.1_ASM1339008v1",
"Balearica regulorum gibbericeps","Eukaryota;Animals;Birds","BGI_N312","SAMN02318095","PRJNA264996","GCA_000709895.1","Scaffold",1127.62,41.2001,"mitochondrion MT:NC_020569.1/","JJRR01",53491,16125,"2014-06-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/709/895/GCA_000709895.1_ASM70989v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/709/895/GCF_000709895.1_ASM70989v1"
"Zosterops borbonicus","Eukaryota;Animals;Birds","HGM_15179","SAMN11339519","PRJNA530916","GCA_007252995.1","Scaffold",1213.66,38.2,,"SWJQ01",27683,22558,"2019-07-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/252/995/GCA_007252995.1_ZoBo_15179_v2.0",
"Zonotrichia albicollis","Eukaryota;Animals;Birds","Tan morph","SAMN02981528","PRJNA217032","GCA_000385455.1","Scaffold",1052.6,41.8,,"ARWJ01",6018,26242,"2013-04-26T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/385/455/GCA_000385455.1_Zonotrichia_albicollis-1.0.1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/385/455/GCF_000385455.1_Zonotrichia_albicollis-1.0.1"
"Pygoscelis adeliae","Eukaryota;Animals;Birds","BGI_AS28","SAMN02596601","PRJNA261076","GCA_000699105.1","Scaffold",1216.62,41.8001,"mitochondrion MT:NC_021137.1/","JMFP01",19265,16927,"2014-05-07T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/699/105/GCA_000699105.1_ASM69910v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/699/105/GCF_000699105.1_ASM69910v1"
"Ara macao","Eukaryota;Animals;Birds","","SAMN03000706","PRJNA189648","GCA_000400695.1","Scaffold",1204.7,42.5001,"mitochondrion MT:CM002021.1","AOUJ01",192790,0,"2013-05-20T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/400/695/GCA_000400695.1_SMACv1.1",
"Pygoscelis antarcticus","Eukaryota;Animals;Birds","CP TH 060","SAMN12384868","PRJNA556735","GCA_010078415.1","Scaffold",1260.45,41,,"VUKZ01",16691,14226,"2020-01-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/078/415/GCA_010078415.1_BGI_Pant.V1",
"Corvus cornix cornix","Eukaryota;Animals;Birds","S_Up_H32","SAMN02143031","PRJNA358092","GCA_002023255.2","Scaffold",1050.11,0,,"MVNZ02",145,0,"2017-03-08T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/023/255/GCA_002023255.2_ASM202325v2",
"Spheniscus demersus","Eukaryota;Animals;Birds","AP 173","SAMN12384881","PRJNA556735","GCA_010077935.1","Scaffold",1275.04,40.3,,"VUKX01",15338,14240,"2020-01-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/077/935/GCA_010077935.1_BGI_Sdem.V1",
"Sagittarius serpentarius","Eukaryota;Animals;Birds","B10K-DU-011-38","SAMN12253901","PRJNA545868","GCA_013399415.1","Scaffold",1139.03,42,,"VWYJ01",61483,12828,"2020-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/399/415/GCA_013399415.1_ASM1339941v1",
"Lyrurus tetrix tetrix","Eukaryota;Animals;Birds","","SAMN01814332","PRJNA179551","GCA_000586395.1","Contig",657.025,40.9,,"JDSL01",971998,0,"2014-03-08T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/586/395/GCA_000586395.1_tetTet1",
"Anser cygnoides domesticus","Eukaryota;Animals;Birds","","SAMN01830643","PRJNA290577","GCA_000971095.1","Scaffold",1119.15,41.5001,"mitochondrion MT:NC_023832.1/","AOGC01",7593,31811,"2015-04-08T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/971/095/GCA_000971095.1_AnsCyg_PRJNA183603_v1.0","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/971/095/GCF_000971095.1_AnsCyg_PRJNA183603_v1.0"
"Egretta garzetta","Eukaryota;Animals;Birds","BGI_Z169","SAMN02596466","PRJNA253831","GCA_000687185.1","Scaffold",1206.5,42.5,"mitochondrion MT:NC_023981.1/","JJRC01",11791,23679,"2014-04-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/687/185/GCA_000687185.1_ASM68718v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/687/185/GCF_000687185.1_ASM68718v1"
"Jacana jacana","Eukaryota;Animals;Birds","B10K-DU-002-59","SAMN12253869","PRJNA545868","GCA_013400555.1","Scaffold",1085.09,41.8,,"VZTM01",92876,13240,"2020-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/400/555/GCA_013400555.1_ASM1340055v1",
"Tyto alba alba","Eukaryota;Animals;Birds","","SAMEA5733888","PRJEB33158","GCA_902150015.1","Scaffold",1219.19,41.6,,"CABFVR01",21509,32967,"2020-02-03T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/150/015/GCA_902150015.1_genome_assembly_l500","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/150/015/GCF_902150015.1_genome_assembly_l500"
"Phaethon lepturus","Eukaryota;Animals;Birds","BGI_N335","SAMN02339888","PRJNA265998","GCA_000687285.1","Scaffold",1152.96,41.5,,"JJRF01",66785,16216,"2014-04-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/687/285/GCA_000687285.1_ASM68728v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/687/285/GCF_000687285.1_ASM68728v1"
"Pelecanus crispus","Eukaryota;Animals;Birds","BGI_N334","SAMN02339887","PRJNA253833","GCA_000687375.1","Scaffold",1160.92,41.4,,"JJRG01",63982,16298,"2014-05-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/687/375/GCA_000687375.1_ASM68737v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/687/375/GCF_000687375.1_ASM68737v1"
"Cariama cristata","Eukaryota;Animals;Birds","BGI_N322","SAMN02318733","PRJNA263623","GCA_000690535.1","Scaffold",1132.25,41.2,,"JJRQ01",53474,16125,"2014-05-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/690/535/GCA_000690535.1_ASM69053v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/690/535/GCF_000690535.1_ASM69053v1"
"Colius striatus","Eukaryota;Animals;Birds","BGI_N325","SAMN02324230","PRJNA265879","GCA_000690715.1","Scaffold",1075.93,40.9,,"JJRP01",70188,15739,"2014-05-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/690/715/GCA_000690715.1_ASM69071v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/690/715/GCF_000690715.1_ASM69071v1"
"Eurypyga helias","Eukaryota;Animals;Birds","BGI_N326","SAMN02324546","PRJNA265393","GCA_000690775.1","Scaffold",1088.02,42.3,,"JJRO01",62699,15656,"2014-05-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/690/775/GCA_000690775.1_ASM69077v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/690/775/GCF_000690775.1_ASM69077v1"
